"","Date","610","657","653","608","656","mean"
"2245",1986-02-22,0,0.3,0,2.9,2.6,1.16
"2246",1986-02-23,2.54,0,0,0.3,0.9,0.748
"2247",1986-02-24,2.79,0,0,3.4,0,1.238
"2248",1986-02-25,0,0,0,24.2,0,4.84
"2249",1986-02-26,0,0,0,0,0,0
"2250",1986-02-27,0,0,0,0,0,0
"2251",1986-02-28,0,0,0,0,0,0
"2252",1986-03-01,0,0,0,0,0,0
"2253",1986-03-02,0,0,0,0,0,0
"2254",1986-03-03,0,0,0,0,0,0
"2255",1986-03-04,0,0,0,13.3,0,2.66
"2256",1986-03-05,0,0,0,4,0,0.8
"2257",1986-03-06,0,0,0,0,0,0
"2258",1986-03-07,0,0,0,0,0,0
"2259",1986-03-08,0,0,0,0,0,0
"2260",1986-03-09,0,0,0,0,0,0
"2261",1986-03-10,0,0,0,1.3,0,0.26
"2262",1986-03-11,0,0,0,58,0,11.6
"2263",1986-03-12,0,0,0,1.3,0,0.26
"2264",1986-03-13,1.02,0,0,0,0,0.204
"2265",1986-03-14,0,0,1,0,0,0.2
"2266",1986-03-15,0,3.8,5,0,1.2,2
"2267",1986-03-16,2.29,0,0,0,0,0.458
"2268",1986-03-17,0,0,0,0,0,0
"2269",1986-03-18,0,0,0,0,0,0
"2270",1986-03-19,0,0,0,0,0,0
"2271",1986-03-20,0,0,0,4.1,0,0.82
"2272",1986-03-21,0,0,0,24.2,0,4.84
"2273",1986-03-22,0,6,10.5,13.2,3,6.54
"2274",1986-03-23,10.16,0.8,1.5,0,0.6,2.612
"2275",1986-03-24,4.32,0,0,0,0,0.864
"2276",1986-03-25,0,0,0,0,0,0
"2277",1986-03-26,0,0,0,23,0,4.6
"2278",1986-03-27,0,0.4,0.6,28.7,0,5.94
"2279",1986-03-28,0.76,0,0,0.5,0,0.252
"2280",1986-03-29,1.27,15,14.5,0.3,8,7.814
"2281",1986-03-30,17.53,0,0,67.6,0,17.026
"2282",1986-03-31,0,0,0,3.7,0,0.74
"2283",1986-04-01,0,0,0,0,0,0
"2284",1986-04-02,0,0,0,0,0,0
"2285",1986-04-03,0,0,0,0,0,0
"2286",1986-04-04,0,0,0,0,0,0
"2287",1986-04-05,0,0,0,0,0,0
"2288",1986-04-06,0,0,0,0,0,0
"2289",1986-04-07,0.76,0,0,0,0,0.152
"2290",1986-04-08,0,2.3,1.5,0,0,0.76
"2291",1986-04-09,6.35,0,2.5,0,0,1.77
"2292",1986-04-10,0.51,0,0,0,0,0.102
"2293",1986-04-11,0.76,0,0,35.3,0,7.212
"2294",1986-04-12,0,0,0,0,0,0
"2295",1986-04-13,0,9,3,0,1.5,2.7
"2296",1986-04-14,1.52,6.5,10,0,0,3.604
"2297",1986-04-15,10.67,0,0,0,0,2.134
"2298",1986-04-16,0,0,0,0,0,0
"2299",1986-04-17,0.51,5.5,4.5,0,0,2.102
"2300",1986-04-18,4.06,0,0,0,0,0.812
"2301",1986-04-19,0,0,0,2.5,0,0.5
"2302",1986-04-20,0,0,0,121.8,0,24.36
"2303",1986-04-21,0,0,0,31.5,0,6.3
"2304",1986-04-22,0,0,0,21.2,0,4.24
"2305",1986-04-23,0,0,0,15.5,0,3.1
"2306",1986-04-24,0,0,0,0,0,0
"2307",1986-04-25,0,0,0,39.2,1.5,8.14
"2308",1986-04-26,0,0,0,20,0,4
"2309",1986-04-27,0,0,0,0,0,0
"2310",1986-04-28,0,0,0,0,0,0
"2311",1986-04-29,0,4,2,0,0,1.2
"2312",1986-04-30,6.6,0,0,0,0,1.32
"2313",1986-05-01,0,0,0,0,0,0
"2314",1986-05-02,0,0,0,0,0,0
"2315",1986-05-03,0.25,0,0,0,0,0.05
"2316",1986-05-04,0,0,0,0,0,0
"2317",1986-05-05,0,0,0,0,0,0
"2318",1986-05-06,0,0,0,0,0,0
"2319",1986-05-07,0,0,0,0,0,0
"2320",1986-05-08,NA,11.5,7,0,1.5,5
"2321",1986-05-09,16.51,1.5,3.5,1.5,0,4.602
"2322",1986-05-10,2.29,3.5,6.5,16.5,0,5.758
"2323",1986-05-11,11.18,3,5,50,0,13.836
"2324",1986-05-12,5.33,0,0,0,0,1.066
"2325",1986-05-13,0,7,4.5,0,0,2.3
"2326",1986-05-14,3.05,2.5,2,24.5,0,6.41
"2327",1986-05-15,3.81,0,0,22.5,0,5.262
"2328",1986-05-16,0,0,0,4.6,0,0.92
"2329",1986-05-17,0,0,0,5.3,0,1.06
"2330",1986-05-18,0,0,0,0,0,0
"2331",1986-05-19,0,0,0,0,0,0
"2332",1986-05-20,0,0,0,0,0,0
"2333",1986-05-21,0,0,0,0,0,0
"2334",1986-05-22,NA,0,0,12.3,0,3.075
"2335",1986-05-23,0.25,0,0,12.1,0,2.47
"2336",1986-05-24,NA,0,0,58,0,14.5
"2337",1986-05-25,NA,0,0,48,0,12
"2338",1986-05-26,NA,0,0,8.8,0,2.2
"2339",1986-05-27,0,1,1.5,0,0,0.5
"2340",1986-05-28,5.08,8,1.5,0,0,2.916
"2341",1986-05-29,4.83,1.5,7,36.6,0,9.986
"2342",1986-05-30,0.51,0,0,23.2,0,4.742
"2343",1986-05-31,0,0,0,1.2,0,0.24
"2344",1986-06-01,NA,6.8,8,43.2,8.5,16.625
"2345",1986-06-02,2.29,18.7,22.5,44.5,8.5,19.298
"2346",1986-06-03,37.59,5.8,0.5,0,0.2,8.818
"2347",1986-06-04,4.83,5.3,1.2,0,0,2.266
"2348",1986-06-05,2.29,0,0,0,0,0.458
"2349",1986-06-06,0,0,0,0,0,0
"2350",1986-06-07,0,0,0,0,0,0
"2351",1986-06-08,0,0,0,0,0,0
"2352",1986-06-09,0,3.5,3,0,0,1.3
"2353",1986-06-10,3.81,5.3,7,32.8,0,9.782
"2354",1986-06-11,5.33,2,1,0.3,1.6,2.046
"2355",1986-06-12,6.1,5,13,26,0,10.02
"2356",1986-06-13,9.4,0,0,1.3,0,2.14
"2357",1986-06-14,0,0,0,2.6,0,0.52
"2358",1986-06-15,0,0,0,7.6,0,1.52
"2359",1986-06-16,0,22.6,19.5,1,18.6,12.34
"2360",1986-06-17,18.03,3.8,5,0,11,7.566
"2361",1986-06-18,4.06,0.2,0,0.2,0,0.892
"2362",1986-06-19,0,9.5,8.7,18.8,0,7.4
"2363",1986-06-20,6.1,0,5,26.5,2.5,8.02
"2364",1986-06-21,0,0,0,0,0,0
"2365",1986-06-22,0,0,0,108.5,0,21.7
"2366",1986-06-23,0,0,0,2.7,0,0.54
"2367",1986-06-24,0,0,0,11.2,0,2.24
"2368",1986-06-25,0,0,0,61,0,12.2
"2369",1986-06-26,0,0,0,34.3,0,6.86
"2370",1986-06-27,0,0,0,0.5,0,0.1
"2371",1986-06-28,0,10.5,5.5,7.7,0,4.74
"2372",1986-06-29,19.81,0.4,3,49,0,14.442
"2373",1986-06-30,2.54,16,8,7.4,2,7.188
"2374",1986-07-01,5.33,5.7,2,0,2,3.006
"2375",1986-07-02,2.29,1.5,0,0,0,0.758
"2376",1986-07-03,6.86,1.1,0,0,0,1.592
"2377",1986-07-04,4.83,0,0,8.8,0,2.726
"2378",1986-07-05,0,0,0,0.5,0,0.1
"2379",1986-07-06,0,0,0,12.4,2.5,2.98
"2380",1986-07-07,0,4,5.5,3,0,2.5
"2381",1986-07-08,0.51,1.5,0,0,0,0.402
"2382",1986-07-09,1.52,0,0,0,0,0.304
"2383",1986-07-10,0,11.5,13.5,0,2.5,5.5
"2384",1986-07-11,17.78,0,0,0,0,3.556
"2385",1986-07-12,0,0,0,0,0,0
"2386",1986-07-13,0.25,12.3,6,0,1,3.91
"2387",1986-07-14,17.53,6.4,39,0,22,16.986
"2388",1986-07-15,8.64,0,0,0,0,1.728
"2389",1986-07-16,0,6.5,8.5,42.1,1.7,11.76
"2390",1986-07-17,1.52,4.4,4.5,78.2,0.6,17.844
"2391",1986-07-18,16.51,0,0,20,0,7.302
"2392",1986-07-19,0.25,0,0,2.5,0,0.55
"2393",1986-07-20,0,0,0,0,0,0
"2394",1986-07-21,0,0,0,0,0,0
"2395",1986-07-22,4.06,14,14,11,9,10.412
"2396",1986-07-23,11.94,2.5,0,11.6,0,5.208
"2397",1986-07-24,2.03,5,3,0.2,0,2.046
"2398",1986-07-25,8.38,0,0,0,0,1.676
"2399",1986-07-26,0,0,0,28,0,5.6
"2400",1986-07-27,0,0,0,66.7,0,13.34
"2401",1986-07-28,0,0,0,6.8,0,1.36
"2402",1986-07-29,0,0,0,0.3,0,0.06
"2403",1986-07-30,0,0,0,0,0,0
"2404",1986-07-31,0,0,0,0,0,0
"2405",1986-08-01,0,0,0,0,0,0
"2406",1986-08-02,0,0,0,0,0,0
"2407",1986-08-03,0,33,27,0,10.5,14.1
"2408",1986-08-04,12.95,22,27,0,12.5,14.89
"2409",1986-08-05,17.27,9,7.5,0,1.6,7.074
"2410",1986-08-06,25.4,0.6,1,0,0,5.4
"2411",1986-08-07,1.02,0,0,3.7,0,0.944
"2412",1986-08-08,0,0,0,4.5,0,0.9
"2413",1986-08-09,0,0.171545262004541,0.5,2,0,0.534309052400908
"2414",1986-08-10,1.27,6.25571262631824,0,14.2,0,4.34514252526365
"2415",1986-08-11,6.1,0,0,51,0,11.42
"2416",1986-08-12,0,0,0,0.2,0,0.04
"2417",1986-08-13,0,6.2,18,0,8,6.44
"2418",1986-08-14,17.78,18.5,11,0,3.6,10.176
"2419",1986-08-15,9.91,0,0,0,0.5,2.082
"2420",1986-08-16,3.56,0,0,0,4.5,1.612
"2421",1986-08-17,0,0,0,0,0,0
"2422",1986-08-18,0,0,0,16.7,0,3.34
"2423",1986-08-19,0,0,0,6.6,0,1.32
"2424",1986-08-20,0,0,0,10.7,0,2.14
"2425",1986-08-21,0,0,0,0.1,0,0.02
"2426",1986-08-22,0,0,0,0,0,0
"2427",1986-08-23,0,0,0,32,0,6.4
"2428",1986-08-24,0,0,0,11.5,0,2.3
"2429",1986-08-25,0,1.5,0,0,0,0.3
"2430",1986-08-26,3.05,4,0,0,4.7,2.35
"2431",1986-08-27,6.1,0,0,44.5,0,10.12
"2432",1986-08-28,0,2,7.5,68.1,9,17.32
"2433",1986-08-29,6.1,4.5,6,0,20,7.32
"2434",1986-08-30,5.33,0,0,0,0,1.066
"2435",1986-08-31,0.25,0,0,0,0,0.05
"2436",1986-09-01,0,0,0,0,0,0
"2437",1986-09-02,0,0,0,0,0,0
"2438",1986-09-03,0,0,0,1.3,0,0.26
"2439",1986-09-04,0,0,0,0,0,0
"2440",1986-09-05,0,1.3,2,0,0,0.66
"2441",1986-09-06,1.52,0,0,0.3,0,0.364
"2442",1986-09-07,0.25,3.8,3.5,0,0,1.51
"2443",1986-09-08,5.33,0,0,0,0,1.066
"2444",1986-09-09,0,0,0,0,0,0
"2445",1986-09-10,0,19.5,30.5,0,25,15
"2446",1986-09-11,6.35,1.5,2,0,0,1.97
"2447",1986-09-12,2.79,0,0,0,0,0.558
"2448",1986-09-13,0,0,0,0,0,0
"2449",1986-09-14,0,6,2.5,0,0,1.7
"2450",1986-09-15,4.57,5.5,9,2.5,0,4.314
"2451",1986-09-16,6.86,0,0,0,0,1.372
"2452",1986-09-17,0,0,0,4.7,0,0.94
"2453",1986-09-18,0,0,0,7.3,0,1.46
"2454",1986-09-19,0,0,0,0.3,0,0.06
"2455",1986-09-20,0,0,0,0,0,0
"2456",1986-09-21,0,0.9,4.5,0.2,0,1.12
"2457",1986-09-22,1.52,0,1.5,0,0,0.604
"2458",1986-09-23,0.25,0,0,0,0,0.05
"2459",1986-09-24,0,0,0,0,0,0
"2460",1986-09-25,0.51,0,0,0,0,0.102
"2461",1986-09-26,0,0,0,0.7,0,0.14
"2462",1986-09-27,0,0,0,0,0,0
"2463",1986-09-28,0,0,0,0,0,0
"2464",1986-09-29,0,0,0,0,0,0
"2465",1986-09-30,0,0,0,0,0,0
"2466",1986-10-01,0,0,0,0,0,0
"2467",1986-10-02,0,0,0,0,0,0
"2468",1986-10-03,0,0,0,0,0,0
"2469",1986-10-04,0.51,0,0,0,0,0.102
"2470",1986-10-05,0,5.4,3,0,3.8,2.44
"2471",1986-10-06,8.89,0,0,0,0,1.778
"2472",1986-10-07,0,0,0,0,0,0
"2473",1986-10-08,0,0,0,0,0,0
"2474",1986-10-09,0,0.2,2.5,0,0,0.54
"2475",1986-10-10,0.76,0,0,0,0,0.152
"2476",1986-10-11,0,0,0,0,0,0
"2477",1986-10-12,7.11,3,1,0.6,6.5,3.642
"2478",1986-10-13,3.81,0,0,0,0,0.762
"2479",1986-10-14,0,0,0,0,0,0
"2480",1986-10-15,0,0,0,18.6,0,3.72
"2481",1986-10-16,0,0,0,3.9,0,0.78
"2482",1986-10-17,0,0,0,0,0,0
"2483",1986-10-18,0,0,0,0,0,0
"2484",1986-10-19,0,0,0,0.4,0,0.08
"2485",1986-10-20,0,0,0,5,0,1
"2486",1986-10-21,0,0,0,1.1,0,0.22
"2487",1986-10-22,0,0,0,0,0,0
"2488",1986-10-23,3.05,0,0,0,0,0.61
"2489",1986-10-24,0,0,0,0,0,0
"2490",1986-10-25,0,0,0,0,0,0
"2491",1986-10-26,0,0,0,0,0,0
"2492",1986-10-27,1.02,0,0,0,0,0.204
"2493",1986-10-28,0,0,0,0,0,0
"2494",1986-10-29,0,0,0,0,0,0
"2495",1986-10-30,4.06,0,0,2.9,0,1.392
"2496",1986-10-31,0,0,0,3.3,0,0.66
"2497",1986-11-01,0,0,0,0,0,0
"2498",1986-11-02,0,7.7,33,0,8.5,9.84
"2499",1986-11-03,0,1.1,2,0,4,1.42
"2500",1986-11-04,0,0,0,0,0,0
"2501",1986-11-05,0,0,0,0,0,0
"2502",1986-11-06,0,0,0,0,0,0
"2503",1986-11-07,0,0,0,0,0,0
"2504",1986-11-08,0,0,0,0.8,3.5,0.86
"2505",1986-11-09,0,0,0,0,0,0
"2506",1986-11-10,0.51,0,0,0,0,0.102
"2507",1986-11-11,0,0,0,0,0,0
"2508",1986-11-12,0,0,0,0,0,0
"2509",1986-11-13,0,0,0,27.2,0,5.44
"2510",1986-11-14,0,0,0,10.2,0,2.04
"2511",1986-11-15,0,0,0,0,0,0
"2512",1986-11-16,0,0,0,0,0,0
"2513",1986-11-17,0,0,0,0,0,0
"2514",1986-11-18,0.76,0,0,0,0,0.152
"2515",1986-11-19,0.25,0,0,0,0,0.05
"2516",1986-11-20,0,0,0,0,0,0
"2517",1986-11-21,0,0,0,0,0,0
"2518",1986-11-22,0,0,0,0,0,0
"2519",1986-11-23,0,0,0,0,0,0
"2520",1986-11-24,0,0,0,0,0,0
"2521",1986-11-25,0,0,3,0,0,0.6
"2522",1986-11-26,0,0,0,0,0.1,0.02
"2523",1986-11-27,0.25,0,0,0,0,0.05
"2524",1986-11-28,0.76,0,0,0,0,0.152
"2525",1986-11-29,0,0,0,0,0,0
"2526",1986-11-30,0,0,0,0,0,0
"2527",1986-12-01,0,5,0,0,0,1
"2528",1986-12-02,6.1,4,3,0,0,2.62
"2529",1986-12-03,0.25,0,0,0,0,0.05
"2530",1986-12-04,0,0,0,0,0,0
"2531",1986-12-05,0,0,0,0,0,0
"2532",1986-12-06,1.02,0,0,0,0,0.204
"2533",1986-12-07,0,0,0,0,0,0
"2534",1986-12-08,0,0,0,0,0,0
"2535",1986-12-09,0,0,0,0,0,0
"2536",1986-12-10,0,0,0,0,0,0
"2537",1986-12-11,0,0,0,0,0,0
"2538",1986-12-12,0,0,0,0,0,0
"2539",1986-12-13,0,0,0,0,0,0
"2540",1986-12-14,0,0,0,4.1,0,0.82
"2541",1986-12-15,0,0,0,0,0,0
"2542",1986-12-16,0.25,0,0,0,0,0.05
"2543",1986-12-17,0,0,0,0,0,0
"2544",1986-12-18,0,0,0,2.3,0,0.46
"2545",1986-12-19,0,0,0,0,0,0
"2546",1986-12-20,0,0,0,0,0,0
"2547",1986-12-21,0,0,0,0,0,0
"2548",1986-12-22,0,0,0,0,0,0
"2549",1986-12-23,0,0,0,0,0,0
"2550",1986-12-24,0,0,0,0,0,0
"2551",1986-12-25,0,0,0,0,0,0
"2552",1986-12-26,0,0,0,0,0,0
"2553",1986-12-27,0,0,0,0,0,0
"2554",1986-12-28,0,0,0,0,0,0
"2555",1986-12-29,0,0,0,0,0,0
"2556",1986-12-30,0,0,0,0,0,0
"2557",1986-12-31,0,0,0,0,0,0
"2558",1987-01-01,2.03,0.2,0,0,0,0.446
"2559",1987-01-02,0,0,0,0,0,0
"2560",1987-01-03,0,0,0,70,0,14
"2561",1987-01-04,0,3,0,32.4,0,7.08
"2562",1987-01-05,0,5,8,0,0,2.6
"2563",1987-01-06,5.33,0,0,0,0,1.066
"2564",1987-01-07,0,0,0,0,0,0
"2565",1987-01-08,0,0,0,0,0,0
"2566",1987-01-09,NA,0,0,0,0,0
"2567",1987-01-10,0,0,0,0,0,0
"2568",1987-01-11,0,0,0,0,0,0
"2569",1987-01-12,0,0,0,0,0,0
"2570",1987-01-13,0,0,0,0,0,0
"2571",1987-01-14,0,0,0,3.3,0,0.66
"2572",1987-01-15,0,0,0,0,0,0
"2573",1987-01-16,0,0,0,0.8,0,0.16
"2574",1987-01-17,0,0,0,0,0,0
"2575",1987-01-18,0,0,0,0,0,0
"2576",1987-01-19,0,0,0,0,0,0
"2577",1987-01-20,0,0,0,0,0,0
"2578",1987-01-21,2.03,10.6,10,0,0,4.526
"2579",1987-01-22,5.59,2,6,13,0,5.318
"2580",1987-01-23,0,0,0,0.9,0,0.18
"2581",1987-01-24,0,0,0,0,0,0
"2582",1987-01-25,0,0,0,0,0,0
"2583",1987-01-26,0,0,0,0,0,0
"2584",1987-01-27,0,0,0,0,0,0
"2585",1987-01-28,0,0,0,0,0,0
"2586",1987-01-29,0,0,0,0,0,0
"2587",1987-01-30,0,0,0,0,0,0
"2588",1987-01-31,0,0,0,0,0,0
"2589",1987-02-01,0.25,0,0,0,0,0.05
"2590",1987-02-02,1.78,0,0,0,0,0.356
"2591",1987-02-03,0,0,0,0,0,0
"2592",1987-02-04,2.79,0,0,16.9,0,3.938
"2593",1987-02-05,0,0,0.3,0,0,0.06
"2594",1987-02-06,0,0,0,0,0,0
"2595",1987-02-07,0,0,0,0,0,0
"2596",1987-02-08,0,0,0,0,0,0
"2597",1987-02-09,0,4,3.5,0,14.3,4.36
"2598",1987-02-10,7.87,0,0,0,0,1.574
"2599",1987-02-11,0,0,0,0,0,0
"2600",1987-02-12,0.25,0,0,0,0,0.05
"2601",1987-02-13,0,0,0,0,0,0
"2602",1987-02-14,0,0,0,0,0,0
"2603",1987-02-15,0,0,0,0,0,0
"2604",1987-02-16,0,0,0,0,0,0
"2605",1987-02-17,0,0,0,0,0,0
"2606",1987-02-18,0,0,0,0,0,0
"2607",1987-02-19,0.25,0,0,0,0,0.05
"2608",1987-02-20,0,0,0,0,0,0
"2609",1987-02-21,0,0,0,0,0,0
"2610",1987-02-22,0,2.5,3,0,0,1.1
"2611",1987-02-23,5.33,0,0,8.7,0,2.806
"2612",1987-02-24,0,0,0,35.8,0,7.16
"2613",1987-02-25,0,0,0,0,0,0
"2614",1987-02-26,0,0,0,0,0,0
"2615",1987-02-27,0,0,0,0,0,0
"2616",1987-02-28,0,0,0,0,0,0
"2617",1987-03-01,0,0,0,0,0,0
"2618",1987-03-02,0,0,0,0,0,0
"2619",1987-03-03,0,0,0,0,0,0
"2620",1987-03-04,0,0,0,0,0,0
"2621",1987-03-05,0,0,0,0,0,0
"2622",1987-03-06,0,0,0,0,0,0
"2623",1987-03-07,0,0,0,0,0,0
"2624",1987-03-08,0.51,0,0,0,0,0.102
"2625",1987-03-09,0.76,0,0,0,0,0.152
"2626",1987-03-10,0,0,0,0,0,0
"2627",1987-03-11,0,0,0,0,0,0
"2628",1987-03-12,0,0,0,0,0,0
"2629",1987-03-13,0.25,1.7,0,0,0,0.39
"2630",1987-03-14,0.51,11,8.5,0,0.3,4.062
"2631",1987-03-15,11.43,0,0,0,0,2.286
"2632",1987-03-16,0,0,0,0,0,0
"2633",1987-03-17,0,0,0,0,0,0
"2634",1987-03-18,0,0,0,0,0,0
"2635",1987-03-19,0,0,0,0.7,0,0.14
"2636",1987-03-20,0.76,0,0,3.2,0.5,0.892
"2637",1987-03-21,0,0,0,0,0,0
"2638",1987-03-22,0,0,0,0,0,0
"2639",1987-03-23,0,0,0,0.8,0,0.16
"2640",1987-03-24,0,0,0,0,0,0
"2641",1987-03-25,0,0,0,0,0,0
"2642",1987-03-26,0,0,0,9.1,0,1.82
"2643",1987-03-27,0,0,0,20.1,0,4.02
"2644",1987-03-28,0,0,0,0,0,0
"2645",1987-03-29,0,0,0,0,0,0
"2646",1987-03-30,0,0,0,0,0,0
"2647",1987-03-31,0,0,0,0,0,0
"2648",1987-04-01,0,0,0,28,0,5.6
"2649",1987-04-02,0,0,0,0.4,0,0.08
"2650",1987-04-03,0,0,0,0,0,0
"2651",1987-04-04,0,0,0,26.9,0,5.38
"2652",1987-04-05,0,0,0,0,0,0
"2653",1987-04-06,0,0,0,0,0,0
"2654",1987-04-07,4.06,0,0,0,0,0.812
"2655",1987-04-08,0,0,0,0,0,0
"2656",1987-04-09,0,0,0,0,0,0
"2657",1987-04-10,0.25,0,0,0,0,0.05
"2658",1987-04-11,0,0,0,0,0,0
"2659",1987-04-12,0,0,0,0,0,0
"2660",1987-04-13,0,7.5,10.5,0,4.5,4.5
"2661",1987-04-14,11.68,0,0.8,0,14.5,5.396
"2662",1987-04-15,1.78,0,0,0,0,0.356
"2663",1987-04-16,0,0,0,35.2,0,7.04
"2664",1987-04-17,0,0,0,12.2,0,2.44
"2665",1987-04-18,0,0,0,14.3,0,2.86
"2666",1987-04-19,0.76,12,28,0,25.5,13.252
"2667",1987-04-20,11.94,0,0,0,0,2.388
"2668",1987-04-21,0,0,0,0,0,0
"2669",1987-04-22,0.25,4,7,0,0,2.25
"2670",1987-04-23,6.35,0,0,32.1,0,7.69
"2671",1987-04-24,0,0,0,15.8,0,3.16
"2672",1987-04-25,0,0,0,126.4,0,25.28
"2673",1987-04-26,0,0,0,3.9,0,0.78
"2674",1987-04-27,0,0,0,68,0,13.6
"2675",1987-04-28,0.25,0,0,92,0,18.45
"2676",1987-04-29,0,0,0,18.9,0,3.78
"2677",1987-04-30,0,0,0,21.9,0,4.38
"2678",1987-05-01,0,0,0,0.8,0,0.16
"2679",1987-05-02,0,0,0,0,0,0
"2680",1987-05-03,0,0,0,0,0,0
"2681",1987-05-04,0,27.5,18.5,0,12.5,11.7
"2682",1987-05-05,10.92,3,2.5,0,0,3.284
"2683",1987-05-06,10.92,3,4.5,0,0,3.684
"2684",1987-05-07,NA,0,0,0,0,0
"2685",1987-05-08,0,0,0,0,0,0
"2686",1987-05-09,0,0,0,0,0,0
"2687",1987-05-10,0,0,0,0,0,0
"2688",1987-05-11,0,28,19,0,6.5,10.7
"2689",1987-05-12,13.72,5.5,2,0,0.5,4.344
"2690",1987-05-13,3.3,27,18.5,38.1,17.5,20.88
"2691",1987-05-14,24.38,0.7,0.4,4.6,0,6.016
"2692",1987-05-15,0,4.1,30,26.9,1.5,12.5
"2693",1987-05-16,17.53,5.4,7.5,11.2,3,8.926
"2694",1987-05-17,20.07,0,0.2,49.4,0,13.934
"2695",1987-05-18,2.29,0.6,1.5,0.8,0,1.038
"2696",1987-05-19,0.51,0,0,0,0,0.102
"2697",1987-05-20,0,0,0,0,0,0
"2698",1987-05-21,0,0,0,0,0,0
"2699",1987-05-22,0,0,0,7.4,0,1.48
"2700",1987-05-23,0,0,0,0,0,0
"2701",1987-05-24,0,0,0,0,0,0
"2702",1987-05-25,0,0,0,0,0,0
"2703",1987-05-26,0,0,0,0,0,0
"2704",1987-05-27,0,0,0,15.6,0,3.12
"2705",1987-05-28,0,0,0,140.4,0,28.08
"2706",1987-05-29,0,0,0,77,0,15.4
"2707",1987-05-30,0,0,0,5.3,0,1.06
"2708",1987-05-31,0,16.5,23.5,0.1,15.5,11.12
"2709",1987-06-01,12.7,4.5,3,0,0,4.04
"2710",1987-06-02,6.6,5,2.5,0,0,2.82
"2711",1987-06-03,6.6,5.5,5,0,4,4.22
"2712",1987-06-04,1.02,10,17.5,0,14,8.504
"2713",1987-06-05,21.08,0,0,32.7,0,10.756
"2714",1987-06-06,0.25,0,0,70.3,0,14.11
"2715",1987-06-07,0,0,0,1.2,0,0.24
"2716",1987-06-08,0,0,0,0,0,0
"2717",1987-06-09,0,4.5,4,0,0.9,1.88
"2718",1987-06-10,6.1,0,0,0,0,1.22
"2719",1987-06-11,0,0,0,0,0,0
"2720",1987-06-12,0,0,0,0,0,0
"2721",1987-06-13,0,0,0,11.9,0,2.38
"2722",1987-06-14,0,0.9,0,32.4,0,6.66
"2723",1987-06-15,0.51,1,1.5,0,0,0.602
"2724",1987-06-16,28.96,4,8.5,0,7.3,9.752
"2725",1987-06-17,6.86,1,3.5,0,7.5,3.772
"2726",1987-06-18,3.81,0,0,0,0,0.762
"2727",1987-06-19,0,0,0,0,0,0
"2728",1987-06-20,0,0,0,0,0,0
"2729",1987-06-21,0,0,0,0,0,0
"2730",1987-06-22,0,0,0,2,0,0.4
"2731",1987-06-23,0,4.5,18,0,5.5,5.6
"2732",1987-06-24,14.22,7.5,12,0,11.5,9.044
"2733",1987-06-25,12.45,0.6,3.5,0,0,3.31
"2734",1987-06-26,0,0,0,0,0,0
"2735",1987-06-27,0,0,0,0,0,0
"2736",1987-06-28,0,0,0,0.6,0,0.12
"2737",1987-06-29,0,0,0,0,0,0
"2738",1987-06-30,0,0,0,36.3,0,7.26
"2739",1987-07-01,3.56,11.5,5,33.4,0,10.692
"2740",1987-07-02,9.91,23,26,3.9,23.5,17.262
"2741",1987-07-03,11.18,0,0,0.2,0,2.276
"2742",1987-07-04,NA,0,0,0,0,0
"2743",1987-07-05,0,1.5,1,0,0,0.5
"2744",1987-07-06,0.51,0,0,0,0,0.102
"2745",1987-07-07,0,0,0,50.5,0,10.1
"2746",1987-07-08,0,0,0,27.3,0,5.46
"2747",1987-07-09,0,0,0,86.4,0,17.28
"2748",1987-07-10,0,0.5,1,3.1,0,0.92
"2749",1987-07-11,1.52,0,0,0,0,0.304
"2750",1987-07-12,0,0.1,0,0,0,0.02
"2751",1987-07-13,0,0,0,0,0,0
"2752",1987-07-14,0,0,0,0,0,0
"2753",1987-07-15,0,0,0,0.2,0,0.04
"2754",1987-07-16,0,0,0,21.4,0,4.28
"2755",1987-07-17,0,0,0,0.3,0,0.06
"2756",1987-07-18,0,31.5,34.5,0,4.5,14.1
"2757",1987-07-19,46.23,23.5,24.5,0,7.2,20.286
"2758",1987-07-20,42.42,5,3.5,0,0,10.184
"2759",1987-07-21,1.52,0,0,0,0,0.304
"2760",1987-07-22,0,0,0,59.5,0,11.9
"2761",1987-07-23,0,0,0,88.2,0,17.64
"2762",1987-07-24,0,0,0,72.7,0,14.54
"2763",1987-07-25,0,6.3,8,9.2,0,4.7
"2764",1987-07-26,3.05,3,3.5,0,3,2.51
"2765",1987-07-27,4.32,7,4,0.2,0,3.104
"2766",1987-07-28,18.03,0,0,0,0,3.606
"2767",1987-07-29,0,0,0,11.7,0,2.34
"2768",1987-07-30,0,0,0,6.2,0,1.24
"2769",1987-07-31,0,0,0,35,0,7
"2770",1987-08-01,NA,0,0,0,0,0
"2771",1987-08-02,0,0,0,0,0,0
"2772",1987-08-03,0,0,2.5,0.9,0,0.68
"2773",1987-08-04,1.52,0,0,5.8,0,1.464
"2774",1987-08-05,0,0,0,1.4,0,0.28
"2775",1987-08-06,0,0,0,0,0,0
"2776",1987-08-07,0,0,0,0,0,0
"2777",1987-08-08,0,0,0,0,0,0
"2778",1987-08-09,0,21,21.5,0,10,10.5
"2779",1987-08-10,10.92,21.1,15.5,0,14.5,12.404
